Carabus Diocarabus kolymensis magadanensis NE Siberia;6.99
Carabus Diocarabus loshnikovi SE Siberia (W Sayan Mts.) 10ex;18.00
Carabus Diocarabus loshnikovi tsaganensis PT S Siberia;40.00
Carabus Diocarabus massagethus S Siberia;2.50
Carabus Diocarabus slovtzovi SE Siberia 10ex;40.00
Carabus Diocarabus truncaticollis kodaricola SE Siberia (Kodar Mt. rng.);10.00
Carabus Diocarabus truncaticollis rufocupreus NE Siberia (Chukotka);18.00
Carabus Eotribax eous baidulyensis Kirgizstan A-;8.00
Carabus Eotribax eous eous Kirgizstan 10 ex.;70.00
Carabus Eotribax eous irae Kirgizstan 10 ex.;100.00
Carabus Eotribax eous kokshaalensis Kirgizstan;40.00
Carabus Eotribax malkovskii SE Kazakhstan A-;18.00
Carabus Eotribax valikhanovi Kirgizstan;28.00
Carabus Eucarabus arvensis carpathus Poland A-;1.00
Carabus Eucarabus arvensis conciliator SE Siberia;2.50
Carabus Eucarabus arvensis jurgitae S Siberia;2.50
Carabus Eucarabus cumanus NW Caucasus 10ex;15.00
Carabus Eucarabus faldermanni Far East of Russia;1.49
Carabus Eucarabus obsoletus tesari W Ukraine 10ex;19.00
Carabus Eucarabus simulator Bulgaria;6.00
Carabus Eucarabus ullrichi W Ukraine;4.00
Carabus Eupachys glyptopterus SE Siberia A-;12.00
Carabus Goniocarabus emmerrichi Tadzhikistan;18.00
Carabus Hemicarabus macleayi SE Siberia;6.00
Carabus Hemicarabus nitens NW Russia;20.00
Carabus Hygrocarabus variolosus Poland;5.00
Carabus Hypsocarabus kitawakianus kitawakianus China (Shanxi);8.00
Carabus Hypsocarabus kitawakianus kitawakianus China (Shanxi) 10ex;64.00
Carabus Hypsocarabus latro minshanensis China (N Sichuan);12.00
Carabus Hypsocarabus michaili loustei China (Gansu) A-;8.00
Carabus Imaibius antonrichteri Pakistan;71.20
Carabus Imaibius baronii battalensis PT Pakistan;50.00
Carabus Imaibius boysi NW India;7.00
Carabus Imaibius boysi NW India 10ex;49.00
Carabus Imaibius cashmirensis cashmirensis Pakistan;44.99
Carabus Imaibius dardiellus polymorphus Pakistan;40.00
Carabus Imaibius epipleuralis Pakistan;44.99
Carabus Imaibius stoliczkanus stoliczkanus Pakistan;40.00
Carabus Ineopachys pyrenaeus pyrenaeus Spain;10.00
Carabus Lamprostus calleyi calleyi E Caucasus (Dagestan);9.00
Carabus Lamprostus calleyi pseudoprasinus Armenia 10ex;35.00
Carabus Lamprostus erenleriensis bitynicus Turkey;16.00
Carabus Lamprostus hemprichi elonensis Israel A-;4.50
Carabus Lamprostus hemprichi sydonius Israel;20.00
Carabus Lamprostus inseriatus NW Iran A-;8.00
Carabus Lamprostus nordmanni ducalis Turkey;12.00
Carabus Lamprostus spinolai giresuni Turkey;15.00
Carabus Lamprostus spinolai rabaroni Turkey;11.95
Carabus Lamprostus spinolai rouziei Turkey;16.95
Carabus Lamprostus torosus bonplandi Turkey;20.00
Carabus Leptinocarabus wulfiusi Far East of Russia 10ex;9.99
Carabus Leptocarabus procerulus Japan;4.00
Carabus Leptocarabus raddei czarensis SE Siberia;30.00
Carabus Leptoplesius shotti Kirgizstan;40.00
Carabus Limnocarabus clathratus clathratus S Russia A-;4.00
Carabus Lipaster stjernvali gvalijai Georgia (Martvili) A-;8.00
Carabus Lipaster stjernvali stjernvali Armenia A-;4.00
Carabus Lipaster stjernvali tenebrius PT Turkey;40.00
Carabus Macrothorax morbillosus alternans Italy;12.00
Carabus Meganebrius everesti Nepal;18.00
Carabus Meganebrius franzi Nepal (Lantang);16.00
Carabus Meganebrius lalandei Pakistan A-;12.00
Carabus Meganebrius wallichi wittmeri Nepal (Lantang) A-;8.00
Carabus Megodontus aurolimbatus N Kazakhstan;6.00
Carabus Megodontus caelatus dalmatinus Croatia;4.00
Carabus Megodontus croaticus Croatia;6.00
Carabus Megodontus exaratus N Caucasus;1.50
Carabus Megodontus gyllenhali S Ukraine 10ex ((ip-1));9.99
Carabus Megodontus imperialis NE Kazakhstan;7.95
Carabus Megodontus leachi klimenkoi NE Kazakhstan;20.00
Carabus Megodontus leachi klimenkoi NE Kazakhstan PT;40.00
Carabus Megodontus obovatus S Siberia A-;4.50
Carabus Megodontus problematicus planiusculus France;2.00
Carabus Megodontus purpurascens aurichalceus Spain;4.00
Carabus Megodontus purpurascens bicinctus France;2.00
Carabus Megodontus sajanus S Siberia (W Sayan Mts.) A-;3.50
Carabus Megodontus sarymsaktensis NE Kazakhstan A-;20.00
Carabus Megodontus schoenherri schoenherri S Siberia (Altai Mts.);7.00
Carabus Megodontus septemcarinatus W Caucasus 10ex;20.00
Carabus Megodontus stroganowi tiedemanni NW Iran;18.00
Carabus Megodontus vietingdhoffi bowringi Far East of Russia A-;2.00
Carabus Megodontus vietingdhoffi vietingdhoffi NE Siberia (Magadan reg.);10.00
Carabus Megodontus violaceus alterviolaceus Poland;3.00
Carabus Megodontus violaceus andrzejuscii W Ukraine 10ex;29.00
Carabus Megodontus violaceus intermarinus Poland;3.00
Carabus Megodontus viridicans S Siberia;18.00
Carabus Mesocarabus macrocephalus cantabricus Spain;4.00
Carabus Mesocarabus problematicus inflatus France;3.00
Carabus Microplectes convallium NW Caucasus 10ex;29.00
Carabus Mimocarabus hemicalosoma Iran;25.00
Carabus Mimocarabus maurus geminatulus Turkey;4.50
Carabus Mimocarabus pumilio Armenia A-;4.00
Carabus Morphocarabus aeruginosiformis S Siberia (W Sayan Mts.);6.00
Carabus Morphocarabus aeruginosus werzhutzkii S Siberia (Altai Mts.);3.50
Carabus Morphocarabus catenulatus fontanellae Croatia;2.00
Carabus Morphocarabus dzhungaricus pietrorattii E Kazakhstan (S Tarbagatai Mts.) A-;3.00
Carabus Morphocarabus dzhungaricus pseudogebleri E Kazakhstan (SW Tarbagatai Mts.)A-;4.00
Carabus Morphocarabus eszcholtzi zyrjanovskianus NE Kazakhstan;4.00
Carabus Morphocarabus henningi henningi NE Kazakhstan (S Altai Mts.);2.50
Carabus Morphocarabus henningi sahlbergi SE Siberia (E Sayan Mts.);2.50
Carabus Morphocarabus henningi sahlbergi SE Siberia (W Sayan Mts.);2.50
Carabus Morphocarabus henningi saldaitisi S Siberia (Tuva reg.);4.50
Carabus Morphocarabus hummeli amurlandicus SE Siberia;3.50
Carabus Morphocarabus hummeli gustavi Far East of Russia A-;1.50
Carabus Morphocarabus hummeli hummeli SE Siberia;8.00
Carabus Morphocarabus hummeli smaragdulus Far East of Russia;3.50
Carabus Morphocarabus karpinskii Russia (S Ural Mts);10.00
Carabus Morphocarabus mestscherjakovi S Siberia (W Sayan Mts.);12.00
Carabus Morphocarabus odoratus antropovi S Siberia (Tuva reg.);8.00
Carabus Morphocarabus odoratus dabanensis SE Siberia;4.50
Carabus Morphocarabus odoratus melleus SE Siberia (E Sayan Mts.) 10ex;30.00
Carabus Morphocarabus odoratus sambylensis S Siberia (W Sayan Mts.) 10ex;59.00
Carabus Morphocarabus odoratus viridilimbatus SE Siberia;8.00
Carabus Morphocarabus putus cracens NE Kazakhstan PT;20.00
Carabus Morphocarabus putus putus S Siberia 10ex;19.00
Carabus Morphocarabus regalis cyanescens NE Kazahstan 10ex;19.00
Carabus Morphocarabus regalis jenissoni SE Siberia;1.90
Carabus Morphocarabus regalis regalis SW Siberia;1.00
Carabus Morphocarabus shestopalovi NE Kazakhstan;5.95
Carabus Morphocarabus tarbagataicus NE Kazakhstan (Saur Mts.);10.00
Carabus Morphocarabus zawadskii W Ukraine;7.99
Carabus Neoplesius brezinai China (Sichuan. Barkam);18.00
Carabus Neoplesius lixianensis China (Sichuan. Barkam);18.00
Carabus Ohomopterus lewisianus lewisianus Japan;4.00
Carabus Ophiocarabus striatulus progressus Kirgizstan;2.99
Carabus Ophiocarabus striatulus striatulus Kirgizstan;1.00
Carabus Ophiocarabus successor SE Kazakhstan;5.00
Carabus Oreocarabus glabratus extensus W Ukraine;3.00
Carabus Oreocarabus glabratus lapponicus S Ural;1.50
Carabus Oreocarabus reitterianus China;13.99
Carabus Orinocarabus cenisius ceresiacus Italy;3.50
Carabus Orinocarabus fairmairei fairmairei Italy;3.50
Carabus Orinocarabus linnei Poland A-;1.50
Carabus Orinocarabus linnei W Ukraine;4.00
Carabus Orinocarabus sylvestris transsylvanicus W Ukraine;5.00
Carabus Oxycarabus saphyrinus saphyrinus Turkey;6.00
Carabus Pachycarabus imitator katharinae W Caucasus (Abkhazia);6.00
Carabus Pachycarabus koenigi N Caucasus;1.00
Carabus Pachycarabus swaneticus kvirensis Georgia (Askhi plat.);10.00
Carabus Pachystus cribellatus N Kazakhstan;8.00
Carabus Pachystus hungaricus mingens N Caucasus;5.99
Carabus Pachystus hungaricus viennensis Czech;9.00
Carabus Pagocarabus crassesculptus eleganticolor China A-;4.00
Carabus Pagocarabus crassesculptus garanjensis China;9.10
Carabus Pantophyrtus longipedatus Kirgizstan;11.95
Carabus Pantophyrtus turcomanorum karavshinensis (S Kirgizistan. Turkestan Mt. rng.);12.00
Carabus Parhomopterus billbergi Far East of Russia;1.50
Carabus Parhomopterus cartereti S Korea;2.50
Carabus Parhomopterus sternbergi honamensis S Korea 10ex;20.00
Carabus Parhomopterus sternbergi kojedoensis S Korea;3.00
Carabus Parhomopterus sternbergi sobaeksanensis S Korea 10ex;18.50
Carabus Parhomopterus sternbergi sternbergi S Korea;2.50
Carabus Piocarabus vladimirskyi chakaensis China (Quinhai);9.00
Carabus Platycarabus creutzeri tarnovensis Slovenia;3.00
Carabus Platycarabus depressus depressus Switzerland;5.00
Carabus Procrustes clypeatus clypeatus Armenia A-;11.00
Carabus Procrustes coriaceus rugifer W Ukraine;3.00
Carabus Procrustes coriaceus subrugosus Serbia;5.00
Carabus Procrustes punctatus vagepunctatus Turkey A-;6.00
Carabus Procrustes schevrolati thirki Turkey A-;4.00
Carabus Pseudocranion remondianus remondianus China (N Sichuan);14.00
Carabus Pseudocranion tiro China;35.00
Carabus Pseudotribax ferganicus Kirgizstan;40.00
Carabus Pseudotribax validus Kirgizstan;45.00
Carabus Rhigocarabus buddaicus obenbergeri China;15.00
Carabus Rhigocarabus dacatraianus China;20.00
Carabus Rhigocarabus morawitzianus morawitzianusus China;20.00
Carabus Rhigocarabus roborowskii roborowskii China;22.00
Carabus Rhigocarabus xiei barkamensis China (Sichuan. Barkam);15.00
Carabus Semnocarabus carbonicolor bogdanovi Kirgizstan 10ex;6.00
Carabus Semnocarabus carbonicolor callosus SE Kazakhstan;2.00
Carabus Semnocarabus carbonicolor carbonicolor Kirgizstan;1.00
Carabus Semnocarabus erosus auliensis N Kirgizstan;2.00
Carabus Semnocarabus erosus corax SE Kazakhstan 10ex;14.00
Carabus Semnocarabus erosus erosus Kirgizstan 10ex;6.00
Carabus Semnocarabus erosus suussamyrensis Kirgizstan;2.00
Carabus Semnocarabus regulus regulus Kirgizstan;1.00
Carabus Sphodristocarabus armeniacus armeniacus Armenia;3.00
Carabus Sphodristocarabus armeniacus laevelineatus Georgia (Martvili) A-;4.50
Carabus Sphodristocarabus armeniacus pseudoarmeniacus Turkey;4.00
Carabus Sphodristocarabus bohemani S Azerbaijan;2.50
Carabus Sphodristocarabus hollbergi E Caucasus;6.50
Carabus Sphodristocarabus hollbergi hollbergi N Azerbaijan;6.00
Carabus Sphodristocarabus janthinus rugatus W Caucasus;4.09
Carabus Sphodristocarabus macrogonus theophilei Turkey;12.00
Carabus Sphodristocarabus rotundicollis Turkey;8.60
Carabus Sphodristocarabus separatus haerii NW Iran;12.00
Carabus Sphodristocarabus simonianus simonianus Turkey;15.00
Carabus Tomocarabus acutangulus erzeliki Turkey;7.28
Carabus Tomocarabus bessarabicus concretus N Caucasus A-;3.00
Carabus Tomocarabus convexus convexus S Russia;1.82
Carabus Tomocarabus convexus pyrenaecola Andorra;3.00
Carabus Tomocarabus rumelicus zaraensis Turkey;20.00
Carabus Trachycarabus besseri SW Ukraine;6.50
Carabus Trachycarabus bosphoranus N Caucasus A-;3.50
Carabus Trachycarabus estreicheri S Russia 10 ex.;14.99
Carabus Trachycarabus latreillei SE Siberia;7.60
Carabus Trachycarabus mandibularis buchtarmensis NE Kazakhstan 10 ex.;14.99
Carabus Trachycarabus planus NW Caucasus;5.00
Carabus Trachycarabus scabriusculus S Ukraine;4.00
Carabus Trachycarabus sibiricus obliteratus NE Kazakhstan;4.99
Carabus Tribax agnatus N Caucasus;5.99
Carabus Tribax biebersteini ulgeni N Caucasus;10.00
Carabus Tribax circassicus kubaniensis NW Caucasus 10ex;18.00
Carabus Tribax circassicus teberdensis N Caucasus;2.50
Carabus Tribax constantinowi constantinowi W Caucasus 10ex;59.00
Carabus Tribax fossiger fossiger Georgia;8.00
Carabus Tribax pseudoplatessa Abkhazia;8.19
Carabus Tribax pushkini kolenatii S Georgia;9.00
Carabus Tribax titan abadzechus NW Caucasus;6.82
Carabus Ulocarabus stschurovskii Tadzhikistan;5.00
Carabus Ulocarabus theanus Tadzhikistan;8.00
Carcharodus alceae Tadzhikistan (Peter I Mt. rng.) m;2.00
Carcinopyga lindti Uzbekistan (Chatkal Mt. rng.) m;5.00
Cardioderus chloroticus SW Siberia;2.00
Cardiophorus argiolus Italy (Sardegna);3.00
Cardiophorus eleonorae Italy;3.00
Cardiophorus goezei Italy;3.00
Cardiophorus nigroaeneus Kirgizstan;2.00
Cardiophorus ruficruris Italy;2.50
Cardiophorus ulcerosus Italy (Sicily);2.50
Cartallum ebulinum Spain;2.00
Carterocephalus silvicola silvicola Russia (S Ural) m;2.00
Carterus gracilis Spain;3.00
Carterus tricuspidatus Italy;2.00
Carulia virginea SW Siberia;1.50
Cassida algirica Italy;3.00
Cassida bella W Caucasus;4.00
Cassida deflorata Italy;3.00
Cassida flaveola N Russia;1.50
Cassida margaritacea Italy;3.00
Cassida panzeri NW Russia;3.00
Cassida prasina N Russia;2.00
Cassida sanguinolenta N Russia;2.00
Cassida vibex NW Caucasus;1.50
Cassolus fukiensis Vietnam;7.00
Cataphronetes crenata Italy (Sicily);2.50
Catapionus ballioni SE Kazakhstan;3.00
Catharsius molossus NE India;1.50
Catocala fraxini C Russia mA-;1.50
Catomus rotundicollis Italy (Sicily);2.50
Catops chrysomeloides Italy;3.00
Catops fuliginosus fuliginosus Italy;2.50
Catops grandicollis Italy;3.00
Catops kutzeri E Turkey;5.00
Catops nigrita Germany;3.00
Catops subfuscus subfuscus Italy;2.50
Catopsilia florella Oman fA-;5.00
Catopsilia pomonae crocale Nepal m;2.00
Catopsilia pomonae pomonae Indonesia (S Sulawesi) f;2.00
Catopsilia pomonae pomonae Indonesia (S Sulawesi) order of 10m;8.00
Cebrio sp. Spain (Granada);8.00
Celastrina argiolus argiolus C Russia f;3.00
Celastrina argiolus hypoleuca Uzbekistan (Chatkal Mt. rng.) m;2.00
Celastrina ladonides ladonides Far East of Russia (S Primorje reg.) m;2.00
Celastrina neglecta major USA m;6.00
Celastrina neglecta USA m;1.50
Celastrina ôladonö f. lucia USA f;9.00
Celastrina ôladonö f. marginata USA f;6.00
Celastrina oreas China (N Sichuan prov.) mA-;4.00
Celiodota stephensi Madagascar A-;1.50
Cepora nadina nadina Laos (Lak Sao) m ((vkt-1));2.50
Cerambyx heinzianus Turkey;35.00
Cerambyx scopolii NW Caucasus 10ex;9.00
Ceratophyus hoffmannseggi Spain male;18.00
Ceratophyus mesasiaticus SE Kazakhstan male;6.00
Ceratophyus polyceros S Ukraine female;5.00
Cercyonis pegala pegala USA f;6.00
Cercyonops caraganae SE Siberia;2.00
Ceresium fuscum Japan;5.50
Cerocoma schreberi NW Caucasus;1.00
Ceropria laticollis Vietnam;3.00
Cerura vinula SE Siberia (S Chita reg.);1.50
Cerylon fagi Italy;3.00
Cerylon histeroides Italy;3.00
Cetonia aeratula SE Azerbaijan;6.00
Cetonia aurata aurata C Russia;1.00
Cetonia aurata pallida W Caucasus;1.00
Cetonia aurata S Ukraine (Crymea) 10ex;6.00
Cetonia aurata ssp. S Siberia (Altai Mts.);1.00
Cetonia aurata viridiventris Uzbekistan;1.50
Cetonia carthami Spain;6.00
Chaetabraeus globulus Italy;4.00
Chaetocnema concinna N Russia;1.00
Chaetocnema sahlbergi N Russia;1.00
Chaetophora spinosa Italy;4.50
Chaetoprocta odata bailei NW India (Hymachal-Pradesh) f;8.00
Chaetoprocta odata bailei NW India (Hymachal-Pradesh) mA-;2.00
Chalcionellus hauseri Turkmenistan;3.00
Chalcoides plutus NW Caucasus;1.00
Chalcophora intermedia Italy;4.00
Chalcophora mariana Ukraine 10ex;9.00
Charaxes eupalae Kongo m ((vkt-2));8.00
Charopterus paracenthesis Turkmenistan;2.00
Chasmatopterus pilosulus Spain;4.00
Chazara briseis armena Armenia f;4.00
Chazara briseis magna E Kirgizstan(Sary-Dzhaz riv.) m;3.00
Chazara eitchbergeri Kirgizstan (W Terskei Ala Too Mt. rng.) m;4.50
Chazara enervata Kirgizstan (N Kirgizsky Mt. rng.) fA-;2.00
Chazara enervata Kirgizstan (N Kirgizsky Mt. rng.) mA-;1.00
Chazara enervata Kirgizstan (S Chatkal Mt. rng.) m;2.50
Chazara enervata S Tadzhikistan (Tabakchi Mt. rng.) fA-;2.00
Chazara enervata Uzbekistan (W Gissar Mts.) fA-;3.00
Chazara enervata Uzbekistan (W Gissar Mts.) mA-;1.50
Chazara heydenreichi heydenreichi E Kirgizstan(Sary-Dzhaz riv.) m;3.50
Chazara heydenreichi shandura Tadzhikistan(Khozretisho Mt. rng.) m;2.50
Chazara maracandica fergana Uzbekistan (W Gissar Mts.) mA-;2.00
Chazara persephone transiens f. hanifa SE Azerbaijan (Talysh) m ((ip-1));16.00
Chazara persephone transiens SE Azerbaijan (Talysh) m ((ip-1));3.00
Chazara rangontavica Tadzhikistan (Tabakchi Mt. rng.) f;32.00
Cheirolasia burckei Zambia;7.99
Chelidonium russoi China (N Sichuan);22.00
Chiagosnius subopacus China (N Sichuan);2.50
Chiasognathus granthi Chile male 51mm;14.00
Chilades parrhasius Oman m;5.00
Childrena childreni China (N Sichuan) m;6.00
Chilotomus uzgentensis S Kirgizstan;4.00
Chionarctia nivea Far East of Russia (S Primorje reg.) m;4.00
Chioneosoma aralense C Kazakhstan;6.00
Chioneosoma candidum Turkmenistan;7.00
Chioneosoma gorilla gorilla NW Uzbekistan;4.00
Chioneosoma jakovlevi NW Uzbekistan;6.00
Chioneosoma mucidum Uzbekistan;8.00
Chioneosoma plavilchstchikovi C Kazakhstan PT;30.00
Chioneosoma porosum C Kazakhstan;1.50
Chioneosoma porosum S Tadzhikistan;1.00
Chioneosoma pulvereum S Russia 10ex;18.00
Chioneosoma rimskii C Kazakhstan;5.00
Chioneosoma senex Uzbekistan;3.00
Chioneosoma tedschenense Tadzhikistan;5.99
Chioneosoma vulpinum S Russia 10ex;18.00
Chioneosoma vulpinum SE Ukraine;2.50
Chironitis furcifer Greece;3.00
Chironitis haroldi Uzbekistan;5.00
Chironitis haroldi W Turkmenistan A-;2.50
Chironitis hungaricus S Ukraine;3.50
Chironitis klapperichi Afghanistan;20.00
Chironitis pamphilius Afghanistan;6.00
Chironitis pamphilius Tadzhikistan;3.00
Chlaenius Chlaeniellus circumductus Far East of Russia;2.00
Chlaenius Chlaeniellus flavipes Tadzhikistan;2.90
Chlaenius Chlaeniellus nitidulus S Russia;2.00
Chlaenius Chlaeniellus olivieri Spain;2.00
Chlaenius Chlaeniellus tenuilimbatus Tadzhikistan;2.90
Chlaenius Chlaeniellus tristis Tadzhikistan;1.90
Chlaenius Chlaeniellus velutinus auricollis Italy (Sardegna);3.00
Chlaenius Chlaeniellus velutinus Spain;2.00
Chlaenius Chlaenites inderiensis Uzbekistan;4.00
Chlaenius Chlaenius dimidiatus Uzbekistan;2.50
Chlaenius Chlaenius festivus Tadzhikistan;1.99
Chlaenius Chlaenius pallipes Far East of Russia;1.99
Chlaenius Dinodes cruralis S Russia;3.00
Chlaenius Epomis circumscriptus Italy A-;2.00
Chlaenius Lissauchenius sp. China (N Sichuan);3.00
Chlaenius Stenochlaenius coerulescens NW Caucasus;1.50
Chlaenius Stenochlaenius semicyaneus Kirgizstan;2.99
Chlaenius Trichochlaenius steveni Uzbekistan;3.50
Chloebius immeritus SE Kazakhstan;1.50
Chlorophanus sibiricus Far East of Russia;1.00
Chlorophorus cursor Turkey PT;20.00
Chlorophorus eckweileri China (N Sichuan);7.00
Chlorophorus faldermanni Uzbekistan;6.00
Chlorophorus gracilipes SE Siberia 10ex;18.00
Chlorophorus nivipictus Turkey;5.99
Chlorophorus sartor NW Caucasus 10ex;9.00
Chlorophorus signaticollis talborensis Taiwan;8.00
Chlorophorus trifasciatus France;1.50
Chlorophorus varius SW Siberia 10ex;6.00
Chloropterus versicolor NW Kazakhstan;2.00
Choleva cisteloides Italy;3.50
Choleva oblonga Germany;3.50
Cholevinus sp. Uzbekistan;3.00
Chonala miyatai miyatai China (N Sichuan prov.) f;16.00
Chonala miyatai miyatai China (N Sichuan prov.) mA-;4.00
Chromoderus declivis SW Siberia;2.00
Chromonotus bipunctatus S Siberia;1.00
Chrysobothris chrysostigma SE Siberia;1.50
Chrysobothris igniventris NW Caucasus;4.00
Chrysochares punctulatus SE Kazakhstan;2.00
Chrysolina aeruginosa Mongolia;2.00
Chrysolina affinis baetica Spain;6.00
Chrysolina aurichalcea China (N Sichuan);2.00
Chrysolina banksi ssp. Spain (Canaries);5.00
Chrysolina cerealis S Ukraine;1.50
Chrysolina cerealis SE Ukraine;1.50
Chrysolina cynctipennis W Ukraine;3.00
Chrysolina exanthematica gemmifera Mongolia;2.50
Chrysolina fastuosa NW Caucasus;1.00
Chrysolina geminata S Russia;1.50
Chrysolina graminis artemisiae NW Kazakhstan;1.50
Chrysolina graminis graminis C Russia 10ex;9.00
Chrysolina graminis graminis SW Siberia 10ex;16.00
Chrysolina graminis NW Siberia A-;1.50
Chrysolina grata W Turkmenistan;5.00
Chrysolina gypsophilae S Ukraine 10ex;16.00
Chrysolina haemoptera S Ukraine;3.00
Chrysolina herbacea N Turkey;2.00
Chrysolina herbacea W Caucasus;2.00
Chrysolina hyperici NW Caucasus;3.00
Chrysolina limbata limbata SE Ukraine;1.50
Chrysolina marginata S Ukraine;1.50
Chrysolina obovata Kirgizstan;3.00
Chrysolina pliginskii S Ukraine;10.00
Chrysolina polita S Ukraine;1.50
Chrysolina rufilabris S Siberia;2.50
Chrysolina sanguinolenta C Russia;1.50
Chrysolina staphylea daurica NE Kazakhstan;1.00
Chrysolina unicolor Kirgizstan;4.00
Chrysolina violacea SE Ukraine;2.00
Chrysomela cuprea SE Siberia;2.00
Chrysomela populi China (N Sichuan);1.00
Chrysomela tremulae S Siberia;1.00
Chrysomela vigintipunctata SE Siberia;0.50
Chrysopidae: Uzbekistan (W Tian Shan. Gissar. Kyzyl-Kum desert. Katta-Kum desert. Fergana valley) - 15 sp.. 220ex.;110.00
Chrysozephyrus ataxis kirishimaensis Japan m;12.00
Chrysozephyrus brilliantinus Japan f;24.00
Chrysozephyrus brilliantinus Japan m;12.00
Chrysozephyrus hisamatsusanus Japan fA-;12.00
Chrysozephyrus smaragdinus Japan fA-;12.00
Cicadellidae mix: Far East of Russia. N. NW Caucasus Uzbekistan. Kazakhstan 200 ex 60-70 species;60.00
Cicadidae mix undetermined China (Gansu.Sichuan) 7 spec. 26ex.;65.00
Cicindela albina NE India (Assam) A-;2.50
Cicindela albopilosa Kirgizstan 10ex;9.00
Cicindela arenaria viennensis S Russia A-;2.00
Cicindela armandi China (N Sichuan) 10ex;30.00
Cicindela armandi China (Yunnan) A-;2.00
Cicindela atava Kirgizstan;7.00
Cicindela aurulenta juxtata China N Vietnam;4.00
Cicindela aurulenta NW India (Hymachal-Pradesh);4.00
Cicindela bigemmina Nepal A-;1.50
Cicindela biramosa N India;1.99
Cicindela brodskii E Kazakhstan;8.00
Cicindela campestris SW Siberia 10ex;9.90
Cicindela chiloleuca chiloleuca S Ukraine 10ex;9.99
Cicindela chiloleuca marcens SE Siberia;4.00
Cicindela chloris Nepal;10.00
Cicindela circumdata Italy;3.50
Cicindela coerulea NE Kazakhstan;3.00
Cicindela contorta S Ukraine;3.00
Cicindela decempustulata decempustulata S Kazakhstan;2.50
Cicindela delavayi China (Yunnan) A-;2.50
Cicindela descendens S Kazakhstan;1.49
Cicindela deserticola Tadzhikistan 10ex;9.00
Cicindela desertorum Armenia;3.00
Cicindela dezgodinsi China (N Sichuan);5.00
Cicindela duponti China (Yunnan);6.00
Cicindela elegans stigmatophora S Russia;3.00
Cicindela erudita NW India (Hymachal-Pradesh) 10ex;30.00
Cicindela fischeri elongatosignata Uzbekistan 10ex;14.00
Cicindela fischeri fischeri S Turkey A-;1.50
Cicindela flavomaculata N Vietnam;2.00
Cicindela flavomaculata Nepal;2.00
Cicindela flexuosa circumflexa Sicily A-;2.00
Cicindela flexuosa Spain A-;1.50
Cicindela galathea Kirgizstan A-;20.00
Cicindela gallica Italy A-;2.00
Cicindela gemmata Far East of Russia 10ex;30.00
Cicindela germanica N Azerbaijan 10ex;6.50
Cicindela germanica S Russia;0.99
Cicindela gracilis Far East of Russia 10ex;30.00
Cicindela gracilis SE Siberia 10ex;32.00
Cicindela granulata extensomarginata E Kirgizstan 10ex;25.00
Cicindela granulata granulata Kirgizstan 10ex;12.00
Cicindela Hipparidium heros Indonesia (S Sulawesi) A-;2.50
Cicindela hybrida kozchantchikovi S Siberia (Tuva) blue form;6.00
Cicindela inscripta S Russia;4.50
Cicindela limbata Nepal A-;2.50
Cicindela littoralis fiorii Italy (Sardegna);3.00
Cicindela littoralis nemoralis NW Caucasus;1.00
Cicindela littoralis peipingensis S Siberia (Tuva);2.50
Cicindela littorea goudpti Sardegna;4.50
Cicindela melancholica Spain;2.50
Cicindela monticola W Caucasus;5.00
Cicindela nitida nitida S Siberia (Tuva reg.) 10ex;29.00
Cicindela nitida selengensis SE Siberia (SW Burjatia reg.);4.00
Cicindela nordmanni pannonica S Ukraine A-;2.50
Cicindela nox Tadzhikistan;12.00
Cicindela obliquefasciata Kirgizstan;1.49
Cicindela ocellata USA (Arizona) A-;2.50
Cicindela orientalis Iran;2.99
Cicindela patruelis USA (Ohio) A-;2.50
Cicindela potanini China (N Sichuan) A-;3.00
Cicindela pseudomaroccana Spain;3.50
Cicindela punctulata USA (Ohio);2.50
Cicindela restricta restricta SE Siberia;1.50
Cicindela sachalinensis raddei Far East of Russia;3.00
Cicindela sachalinensis sachalinensis Far East of Russia (S Sakhalin);4.00
Cicindela sahlbergi lutschniki Ukraine;6.75
Cicindela scutellaris lecontei USA (Wisconsin);4.50
Cicindela semicincta Australia (NSW);2.00
Cicindela sexguttata USA (Ohio);2.50
Cicindela silvicola Italy A-;2.00
Cicindela soluta S Ukraine;1.50
Cicindela soluta S Ukraine (Crymea);1.50
Cicindela sublacerata laevithoracica Armenia;4.00
Cicindela sublacerata Tadzikistan;1.50
Cicindela sumatrensis NE India (Assam);2.00
Cicindela sumatrensis Nepal;2.00
Cicindela sylvatica Siberia;1.37
Cicindela taliensis China (Yunnan);6.00
Cicindela tenuipes Vietnam A-;2.50
Cicindela transbaicalica SE Siberia;3.00
Cicindela trifasciata australis Chile;4.00
Cicindela trisignata hellenica NW Caucasus;5.00
Cicindela turkestanica hissariensis Uzbekistan;2.73
Cicindela turkestanica turkestanica Kirgizstan 10ex;10.00
Cicindela venosa NE India (Assam) A-;2.00
Cicones variegatus Italy;3.00
Cidnopus parvulus Germany;3.00
Cidnopus pseudopilosus Italy;3.00
Cigaritis epargyros epargyros SE Kazakhstan (Boguty Mts.) f;6.00
Cilea silphoides Italy;2.50
Cionus scrophulariae C Russia;1.00
Cis boleti Germany;2.00
Cis jacquemarti Germany;2.00
Cis rugulosus Germany;2.00
